gene,mutated_samples,dcb_mutated,dcb_wildtype,no_dcb_mutated,no_dcb_wildtype,dcb_mutation_fraction,no_dcb_mutation_fraction,odds_ratio_dcb,p_value,flag_gene,biology_panel,frequency_tier,q_value
CYP7A1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
DACT1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
DAG1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
DCAF4L2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
DCBLD1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
DDX20,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
DDX55,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
DEF6,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
DIO2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
DIS3,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
DIS3L,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
DNAJC10,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
DNASE2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
DRICH1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
DYDC2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
DYNC1LI1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
DYRK3,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
DYRK4,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
ECD,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
ECE2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
ECEL1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
EFHB,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
EGR1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
EIF2AK3,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
EIF3A,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
EIF4G3,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
ELAVL2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
ELF1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
ELMOD2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
ELP2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
ENAH,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
EPB41L3,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
EPHA4,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
EPHX1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
ERAP2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
ERRFI1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
ESRP2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
ESYT3,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
ETNK1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
EXOC4,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
FAM120C,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
FAM161B,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
FAM227B,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
FAM47B,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
FAM81B,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
FANCG,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
FARSB,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
FBLN2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
FBXO15,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
FBXO38,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
FCER1A,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
FCGR1BP,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
FGD6,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
FGFRL1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
FIG4,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
FLVCR2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
FMNL1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
FRK,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
FUT3,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
GABBR1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
GATA3,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
GBF1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
GBP6,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
GCC2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
GDF3,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
GMPS,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
GPATCH2L,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
GPD2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
GPR149,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
GPX6,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
GRAMD4,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
GRIK4,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
GSAP,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
GSDMA,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
GSTA5,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
GTF2E2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
GYS2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
HAL,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
HAO1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
HASPIN,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
HK3,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
HLA-DRB5,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
HPN,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
HSD11B1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
HSPA8,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
HSPB8,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
IBTK,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
IGF1R,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
IGF2BP2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
IGSF22,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
IL36G,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
INHBE,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
INO80D,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
INPP4A,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
INPP5E,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
INTS6L,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
IPO9,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
IREB2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
IRF6,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
IRS1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
IRS4,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
ITIH2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
ITK,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
IWS1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
JAM2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
KANK2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
KCNT1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
KDM1A,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
KDM6A,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
KDM7A,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
KHNYN,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
KIDINS220,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
KIF20A,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
KIF2C,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
KIR3DL2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
KRT75,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
KRT84,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
KRTAP5-1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
L1TD1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
L3MBTL3,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
LAMB1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
LAMB2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
LAPTM5,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
LARGE1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
LATS2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
LBR,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
LMAN1L,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
LRGUK,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
LRIG2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
LRP6,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
LRRC4B,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
LRRC55,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
LRRCC1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
LRTM1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
LUM,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
MAG,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
MAN2A2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
MAP10,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
MAPKAPK3,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
MARK1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
MBD1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
MCM7,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
MKX,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
MLH3,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
MOAP1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
MPDZ,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
MPP2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
MROH5,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
MRTFA,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
MSH2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,DNA repair,low_frequency,1.0
MTA2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
MX1,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
MYBL2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
MYLK2,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
MYO1F,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
NAT10,4,2,27,2,74,0.06896551724137931,0.02631578947368421,2.740740740740741,0.3051223476694636,False,,low_frequency,1.0
